ID,Title,Year,Rating,Director,Actors,Genres
tt8291230,Bidhi ke Bidhan,2018,,,"['Mushtaq Khan', 'Suchhi Kumar', 'Raza Murad']",['Action']
tt11117442,Chhappar Phaar Kay,2016,,Mazhar Moin,"['Rashid Farooqi', 'Saba Hameed', 'Behroze Sabzwari']","['Action', 'Adventure', 'Comedy', 'Drama', 'Family']"
tt6138152,Banto,1962,,Baldev R. Jhingan,"['Nishi Kohli', 'Ashok Kumar', 'Pradeep Kumar']",['Drama']
tt6736858,Sammi,2017,8.2,,"['Mawra Hocane', 'Adnan Siddiqui', 'Saania Saeed']",['Drama']
tt3090902,Aakrant,1973,,,"['Damayanti Joshi', 'Namit Joshi', 'Pravin Joshi']",['Drama']
tt14246428,Khan Zada,2000,,,"['Shafqat Cheema', 'Saima Noor', 'Shaan Shahid']",
tt3121088,Ganga Ke Paar,1985,,,"['Shashi Bakshi', 'Master Bhagwan', 'Bharat Bhushan']",['Drama']
tt0254579,Modati Rathri,1950,,K.S. Prakash Rao,,"['Comedy', 'Drama']"
tt0239251,Bariwali,2000,7.5,Rituparno Ghosh,"['Kirron Kher', 'Chiranjit', 'Sudiptaa Chakraborty']",['Drama']
tt0245681,Aasphota,1988,,T.S. Nagabharana,"['H.G. Dattatreya', 'Jayaram', 'Dinesh Mangaluru']",
tt10525966,Summer Love,2019,8.2,,"['Hadi Bin Arshad', 'Vardah Aziz', 'Amtul Baweja']",['Romance']
tt1556566,BAS! Beyond the Red Light,2009,,Wendy Champagne,,"['Documentary', 'Drama']"
tt2960628,Dost Magarmach,1990,6.2,Romulus Whitaker,"['Amarasigamani', 'Bhoopathi', 'Elumualai']",['Comedy']
tt0316088,Kanchi,1984,8.1,B.S. Thapa,"['Shiv Shrestha', 'Sharmila Malla', 'Jayanendra Chand']",
tt1192418,Kunku Zale Vairi,2005,8.2,Nagesh Darak,"['Raja Ambole', 'Sadashiv Amrapurkar', 'Nagesh Bhonsle']",['Drama']
tt13283628,Baa Naale Baa,2015,,T.K. Urs,"['Ajith', 'Vaijanath Biradar', 'Dharani']",['Drama']
tt7287002,2014 Rajkaran,2011,6.4,Pradeep Bhore,"['Ramesh Deo', 'Santosh Juvekar', 'Deepak Karanjikar']",['Drama']
tt5943060,Miss Lanka,1985,7.6,,"['Bobita', 'Faisal Rehman', 'Zafar Iqbal']","['Action', 'Comedy', 'Drama', 'Family', 'Romance']"
tt1582477,Bhavani IPS,2010,4.4,,"['Brahmanandam', 'Kota Srinivasa Rao', 'Sneha']",['Action']
tt11675386,Alone in the Combat Zone,2018,,Monjul Baruah,,['Documentary']
tt4814290,Te3n,2016,7.2,Ribhu Dasgupta,"['Amitabh Bachchan', 'Nawazuddin Siddiqui', 'Vidya Balan']","['Drama', 'Mystery', 'Thriller']"
tt3680720,Mother of Desert,2004,,Kamran Qureshi,"['Sepoy Ashfaq', 'Deeba Begum', 'Lt Col Ghazanfar']","['Action', 'Drama']"
tt3451602,Rashichakra: Makar,2011,,Sharad Upadhye,,['Drama']
tt0254721,Puthri,1966,,P. Subramaniam,"['Babu Joseph', 'Madhu', 'Thikkurisi Sukumaran Nair']",
tt1505113,Dera Aashqan Da,1979,,Pawan Dev,"['Pawan Dev', 'Padmini Kapila', 'Satish Kaul']","['Comedy', 'Drama', 'Romance']"
tt0260205,Muddula Manavaraalu,1986,8.0,Jandhyala,"['Bhanumathi Ramakrishna', 'Suhasini', 'Chandramohan']",['Drama']
tt0267835,Poonam,1952,,M. Sadiq,"['Kamini Kaushal', 'Ashok Kumar', 'Om Prakash']",['Romance']
tt2801606,Hum Bachhey Hindustan Ke,1984,,,"['Pallavi Joshi', 'Umesh Khanna', 'Aarti Nagpal']",['Drama']
tt0384885,Circus King,1946,,B.R. Mudnaney,"['Brij Rani', 'Baburao Pahelwan', 'Varalaxmi']",
tt0240711,Maniyan Pillai Athava Maniyan Pillai,1981,6.3,Balachandra Menon,"['Ambika', 'Adoor Bhawani', 'Nandita Bose']",['Comedy']
tt3017380,Candle Camera,2015,,Appu N. Bhattathiri,"['Sunny Wayne', 'Harikrishnan B.S.', 'Appu N. Bhattathiri']","['Short', 'Comedy', 'Mystery']"
tt0273983,Poothiruvathira Raavil,1998,,V R Gopinath,"['Aliyar', 'Beena Antony', 'Chippy']",['Family']
tt0259215,Bhaktimala,1941,,Haribhai Raghunathji Desai,"['B. Ramakrishnaiah Panthulu', 'Bhanumathi Ramakrishna', 'Gidugu Venkata Seethapathi Rao']",['Drama']
tt14208272,Sajna Ve,2021,,,"['Bluebee 508', 'Muqaddas Chaudhary', 'Usman Shafique']","['Short', 'Music']"
tt9615016,Dhilluku Dhuddu 2,2019,5.4,Rambala,"['Santhanam', 'Shritha Sivadas', 'Motta Rajendran']","['Comedy', 'Horror']"
tt8551480,Deyo Wadhaiyan Sada Vi Vyah Hogeya,2018,,Harpreet Matharoo,"['Rana Jung Bahadur', 'Rai Jujhar', 'Yuvleen Kaur']","['Action', 'Comedy', 'Drama', 'Family']"
tt14077168,Kanbai Majhi Navsachi,2009,,Subhash Ghorpade,"['Snehal Desai', 'Prakash Dhotre', 'Ganesh Divekar']",
tt5371704,Mann Mayal,2016,7.8,,"['Hamza Ali Abbasi', 'Maya Ali', 'Aiman Khan']","['Drama', 'Romance']"
tt0353569,Jaathakam,1989,5.9,Suresh Unnithan,"['Jayaram', 'Thilakan', 'Sithara']",['Drama']
tt7371902,I Am Joy Chatterjee,2017,,Manoj Michigan,,"['Drama', 'Family', 'Fantasy', 'Musical', 'Mystery', 'Thriller']"
tt4959188,Seetayya,2003,6.3,,"['Harikrishna Nandamuri', 'Soundarya', 'Simran']",['Action']
tt0437084,Balu,2005,6.0,A. Karunakaran,"['Pawan Kalyan', 'Shriya Saran', 'Jayasudha']","['Action', 'Crime']"
tt8671762,Jackpot,2018,7.3,Shoaib Khan,"['Sajan Abbas', 'Mehmood Aslam', 'Sanam Chaudhry']","['Comedy', 'Romance']"
tt0067651,Rakhwala,1971,6.1,Adurthi Subba Rao,"['Dharmendra', 'Leena Chandavarkar', 'Vinod Khanna']","['Action', 'Musical', 'Thriller']"
tt2674306,Do Hanso Ka Joda,1992,,Anup Malik,"['Beena Banerjee', 'Kanchan', 'Anupam Kher']",['Romance']
tt1942841,Dhee Jatt Di,1995,,Krishan Sahani,"['Upasna Singh', 'Shavinder Mahal', 'Gurkirtan']",['Action']
tt0158897,Rifle Girl,1938,,R.S. Choudhury,,
tt0260131,Laila,1989,,Rama Rao Tatineni,,
tt11146014,Chhaliya,2019,,Pramod Shastri,"['Bittu Barnwal', 'Samarth Chaturvedi', 'Niranjan Chaubey']",['Drama']
tt13569902,Fitrat,2020,5.7,,"['Mirza Zain Baig', 'Saboor Ali', 'Ali Abbas']",['Drama']
tt2316756,Andala Rakshasi,2012,7.1,Hanu Raghavapudi,"['Naveen Chandra', 'Pragathi', 'C.V.L. Narasimha Rao']",['Romance']
tt1371615,Annapurna,1960,,V. Madhusudan Rao,"['Kongara Jaggaiah', 'Seeta Rama Anjaneyulu Chilakalapudi', 'Jamuna']",['Drama']
tt1286609,Panna,1956,,Mohan Sinha,"['Chandrashekhar Vaidya', 'Purnima', 'Maruti']",['Family']
tt14325222,Meri Bhabi,1969,,,"['Saiqa', 'Nayyar Sultana', 'Zeenat']",
tt0459424,Kalvanin Kadhali,2005,3.7,Tamilvannan,"['Shraddha Arya', 'Sarath Babu', 'Nayanthara']",['Romance']
tt4338154,Hawaizaada,2015,5.5,Vibhu Puri,"['Naman Jain', 'Mithun Chakraborty', 'Kanishka Singh Deo']","['Biography', 'Drama']"
tt0349212,Chor Sipahee,1977,5.8,Prayag Raj,"['Shashi Kapoor', 'Vinod Khanna', 'Parveen Babi']","['Action', 'Crime', 'Drama']"
tt0313395,Kitne Door... Kitne Paas,2002,4.4,Mehul Kumar,"['Fardeen Khan', 'Amrita Arora', 'Satish Shah']","['Comedy', 'Romance']"
tt0834153,Rowdy Mogudu,1993,8.2,Mohan Gandhi,"['Mohan Babu', 'Brahmanandam']",['Drama']
tt14371802,Palkon Ki Chaon Main,1985,,,"['Jameel Fakhri', 'Anwar Khan', 'Babra Sharif']",
tt2710222,Aasaikku Vayasillai,1979,,Chitralaya Gopu,,['Drama']
tt0187004,Farishtay,1991,5.0,Anil Sharma,"['Dharmendra', 'Vinod Khanna', 'Sridevi']","['Action', 'Comedy', 'Drama']"
tt0081605,Taxi Chor,1980,5.4,Sushil Vyas,"['Indira Bansal', 'Master Bhagwan', 'Abhi Bhattacharya']","['Crime', 'Thriller']"
tt6543072,Hello Leo,2016,,Rosauro Adorable,,['Animation']
tt6512926,Parakh,1978,,Jan Mohammed,"['Jalil Afghani', 'Abdul Latif Baloch', 'Dildar Parvez Bhatti']",['Action']
tt14245362,Judai,1984,,Younis Rathor,"['Rani', 'Sangeeta', 'Nazli']","['Comedy', 'Drama', 'Family']"
tt0266077,Yogi Vemana,1947,7.7,Kadiri Venkata Reddy,"['Chittor V. Nagaiah', 'Mudigonda Lingamurthy', 'M.V. Rajamma']",['Drama']
tt0175651,Gehra Daag,1963,7.4,O.P. Ralhan,"['Rajendra Kumar Tuli', 'Mala Sinha', 'Madan Puri']","['Crime', 'Drama', 'Romance']"
tt0305819,Meleparambil Aanveedu,1993,7.8,Rajasenan,"['Jayaram', 'Narendra Prasad', 'Meena']","['Comedy', 'Drama', 'Musical', 'Romance']"
tt0271801,Sreedharante Onnam Thirumurivu,1987,6.7,Sathyan Anthikad,"['Mammootty', 'Neena Kurup', 'Suresh Gopi']","['Comedy', 'Drama', 'Romance']"
tt0271601,Kottayam Kunjachan,1990,7.3,T.S. Suresh Babu,"['Adoor Bhawani', 'Mammootty', 'Jose Prakash']","['Action', 'Comedy', 'Drama']"
tt1394356,Olavina Udugore,1987,,D. Rajendra Babu,"['T.N. Balakrishna', 'Leelavathi', 'Ambarish']",
tt0268564,Rajan Paranja Katha,1978,,M.S. Mani,"['Abubakkar', 'Kaviyoor Ponnamma', 'Jose Prakash']",
tt13445980,Stupid Lovers,2018,,Samrat Das,"['Anil Arya', 'Anusheel Chakrabarty', 'Priyanka Jadhav']",['Romance']
tt0320473,Sirayil Sila Raagangal,1990,,Rajendra Kumar,,
tt6298656,Pethamanam Pithu,1973,,,"['Vijaya Chandrika', 'Gandhimathi', 'V. Gopalakrishnan']",
tt6611578,Motor Mitraan Di,2016,6.0,Amitoj Mann,"['Gurpreet Ghuggi', 'Sonia Mann', 'Ranjha Vikram Singh']",['Comedy']
tt0371512,Adyarathirikku Munbu,1990,,Vijayan Karote,,
tt1538307,Imam Din Gohavia,1967,,M. Saleem,"['Akmal', 'Mohammad Ali', 'Firdous']",
tt6344176,Kachee Mitti,2016,,Zainab H. Nasir,"['Muhammad Baloch', 'Tariq Raja']","['Short', 'Drama']"
tt3454552,Annavin Asai,1966,,Dada Mirasi,"['K. Balaji', 'Gemini Ganesan', 'Ashok Kumar']",
tt0275570,Onnam Prathi Olivil,1985,,Baby,"['Rahman', 'T.G. Ravi', 'Rohini']",
tt7040660,Trupti: Gujarati,2017,,Sabir Shaikh,"['Usha Bhatiya', 'Saket Chaudhary', 'Uday Dangar']",['Mystery']
tt5471288,Adla Badli,2008,7.3,Mehmood Jr.,"['Ashok Saraf', 'Aditi Bhagwat', 'Viju Khote']",['Comedy']
tt2016845,Aagaah: The Warning,2011,3.9,Karan Razdan,"['Ila Arun', 'Anang Desai', 'Zakhir Hussain']","['Drama', 'Horror', 'Thriller']"
tt11710138,Khunnas,2020,,Mukesh Raaj Singh,"['Naresh Kumar', 'Deva Mehto', 'Megha Saxsena']",['Drama']
tt4384456,Rasam,2015,4.0,T. Rajeevnath,"['Indrajith Sukumaran', 'Nedumudi Venu', 'Mohanlal']",['Drama']
tt13312750,Pilantrru,2015,,Sanjiv Kolte,"['Prabhakar Ambone', 'Vrushabh Jadhav', 'Niranjan Kokardekar']",['Drama']
tt8728132,Hifajat,2010,,Gyanendra Bahadur Deuja,"['Rekha Thapa', 'Aaryan Sigdel', 'Neer Bikram Shah']",['Drama']
tt7316782,Shakti,1993,,Bidesh Sarkar,"['Abhishek Chatterjee', 'Anil Chatterjee', 'Deben Chatterjee']","['Action', 'Drama', 'Romance']"
tt1206310,Kadachit,2007,7.9,Chandrakant Kulkarni,"['Ashwini Bhave', 'Sachin Khedekar', 'Sadashiv Amrapurkar']","['Drama', 'Mystery', 'Thriller']"
tt0358972,Badi Bahen,1993,5.8,Kalpataru,"['Govardhan Asrani', 'Raj Babbar', 'Mohan Choti']","['Drama', 'Family']"
tt11262002,Namaste Nestama,2020,,K.C. Bokadia,"['Brahmanandam', 'Eshanya Maheshwari', 'Nassar']",['Action']
tt8677204,adrusta jhatakudu,1971,,Hemambharadhara Rao K.,"['N.T. Rama Rao', 'Vanisri']",['Drama']
tt1278447,Sikandar,2009,6.3,,"['Parzaan Dastur', 'Ayesha Kapoor', 'Sanjay Suri']","['Crime', 'Drama', 'Mystery', 'Thriller']"
tt10980742,Ramegowda vs Krishnareddy,2010,,,"['Sudha Belawadi', 'Shashi Kumar', 'Anant Nag']",
tt1099982,Men Not Allowed,2006,4.1,Shrey Srivastava,"['Payal Rohatgi', 'Tina Mazumdar', 'Nassar Abdulla']","['Drama', 'Romance']"
tt0381327,Khush Naseeb,1946,,Vithaldas Panchotia,"['Rukmini Devi', 'Padmadevi', 'Vithaldas Panchotia']",
tt8490872,Kanyaratna,2018,,Adarsh Shinde,,['Drama']
tt0334589,Vadina Gari Gajulu,1955,,Rajanikanth,"['Anjali Devi', 'Chalam', 'Amarnath']",['Drama']
tt6984590,Bhumi,2016,,Mohd Feroz Qureshi,"['Adeeth Bhandarre', 'Mantosh Kumar', 'Esha Pathak']",['Drama']
tt11779696,Chhotu 2,2020,,Tarun Banker,,['Drama']
tt7525550,Retribution: The Screenplay,2017,7.4,Humaam,"['Hammad Abbasi', 'Humaam']","['Short', 'Crime', 'Drama', 'Thriller']"
tt10162730,Prem Amar 2,2019,3.8,Bidula Bhattacharjee,"['Eyasin Arafat', 'Saidujjaman Durjoy', 'Rakibul Hasan Mahmud']",['Romance']
tt0271421,Chandi Sona,1977,5.8,Sanjay Khan,"['Sanjay Khan', 'Parveen Babi', 'Premnath Malhotra']","['Action', 'Thriller']"
tt1199488,Khushboo,1979,4.0,Nazar Shabab,"['Shahid Hameed', 'Mumtaz', 'Ibrahim Nafees']",['Musical']
tt0265487,Pak Daman,1931,,Kanjibhai Rathod,"['Alibux', 'Rampyari', 'Haider Shah']",
tt0355595,Jai Malhar,1947,,D.S. Ambapkar,,['Drama']
tt0104548,Jeevan Ek Sanghursh,1990,4.5,Rahul Rawail,"['Rakhee Gulzar', 'Anil Kapoor', 'Madhuri Dixit']",['Drama']
tt6876356,Saravanan Irukka Bayamaen,2017,3.0,Ezhil,"['Karai Natrajan', 'Anusree', 'Yogi Babu']","['Action', 'Comedy']"
tt8665702,Dry day,2018,,Pandurang Jadhav,"['Monalisa Bagal', 'Parth Ghadage', 'Ayli Ghiya']",['Romance']
tt5642888,Shikhamani,2016,4.7,Vinod Guruvayoor,"['Chemban Vinod Jose', 'Mrudula Murali', 'J.D. Chakravarthi']","['Action', 'Adventure', 'Thriller']"
tt6276686,Veer Balwaan,2013,,Raju Singh,"['Subhi Sharma', 'Pawan Singh', 'Manoj Tiger']",['Action']
tt2668938,Meri Ganga Ki Saugandh,2003,6.6,Kanti Shah,"['Shakti Kapoor', 'Amit Pachori', 'Sapna Sappu']",['Action']
tt5068886,Q,2017,6.5,Sanjeev Gupta,"['Heeba Shah', 'Ashwin Shukla']","['Drama', 'Thriller']"
tt1815850,Ninaivil Nindraval,1967,7.8,Muktha V. Srinivasan,"['Nagesh', 'Cho Ramaswamy', 'Aachi Manorama']",['Comedy']
tt0231426,Darasingh: Ironman,1964,5.5,Kedar Kapoor,"['Dara Singh Randhawa', 'Nishi Kohli', 'Jeevan Dhar']","['Action', 'Adventure', 'Drama']"
tt1042463,Adhiar,2003,6.6,Saidul Anam Tutul,"['Litu Anam', 'Raisul Islam Asad', 'Pijush Bandyopadhyay']","['Drama', 'History']"
tt0259201,Athisaya Penn,1959,,M.V. Raman,"['K.S. Angamuthu', 'S.A. Ashokan', 'Saroja E.V.']",
tt0056537,Subarnarekha,1965,7.4,Ritwik Ghatak,"['Madhavi Mukherjee', 'Bijon Bhattacharya', 'Abhi Bhattacharya']",['Drama']
tt0317859,Kumari Penn,1966,6.6,Ramanna,"['Jayalalitha J', 'Nagesh', 'S.V. Ranga Rao']","['Musical', 'Romance']"
tt0322357,Gadusu Pindam,1984,,Karaikudi Narayanan,,
tt0898943,Raqeeb,2007,4.4,Anurag Singh,"['Rahul Khanna', 'Sharman Joshi', 'Tanushree Dutta']","['Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']"
tt5658580,Romeo & Radhika,2016,5.7,Siddharth Trivedi,"['Rashmi Banker', 'Bhuman Bhatt', 'Shraddhaben Chaudhari']","['Comedy', 'Romance']"
tt0244679,Nazrana,1955,,Murtaza Gilani,"['Santosh Kumar', 'Nazar', 'Ragni']",
tt13637844,Jaanmoni Vol - 2,2008,,Rajesh Bhuyan,"['Shyamontika Sharma', 'Raag Oiinitom', 'Utpal Das']","['Musical', 'Romance']"
tt0355258,Bharyamani,1984,,Vijaya Baapineedu,"['Jayasudha', 'Sharada']",
tt12814710,Shudhan Johny,2017,,Mehajab,"['Rishin Sunitha Ahammed', 'Shibu Aranmula', 'Mehajab']","['Short', 'Comedy']"
tt0238691,Vat Chuklele Navra,1964,,Datta Mane,"['Raja Gosavi', 'Damuanna Malvankar', 'Sharad Talwalkar']",
tt6904340,Sangili Bungili Kadhava Thorae,2017,5.3,Ike,"['Nivas Adithan', 'Devadarshini Chetan', 'Sri Divya']","['Comedy', 'Horror']"
tt0255305,Khiladi 420,2000,5.2,Neeraj Vora,"['Akshay Kumar', 'Mahima Chaudhry', 'Antara Mali']","['Action', 'Romance', 'Thriller']"
tt2668890,Aaj Jaana Hai Ke Pyaar Kya Ha,2004,,Vikram Naaru,"['Arun Bakshi', 'Bharat Kapoor', 'Shakti Kapoor']",['Romance']
tt0380366,Ae Fond Kiss...,2004,7.1,Ken Loach,"['Atta Yaqub', 'Eva Birthistle', 'Ahmad Riaz']","['Drama', 'Romance']"
tt0255339,Malathi Madhavam,1940,,Chittajalu Pullayya,"['Bhanumathi Ramakrishna', 'Relangi Venkatramaiah', 'Pushpavalli']","['Drama', 'Musical']"
tt4431160,Sawan,1959,,Ramesh Tiwari,"['Bharat Bhushan', 'Ameeta', 'Achala Sachdev']",['Drama']
tt3450912,Tarzan and Circus,1965,,Shiv Kumar,"['Chitra', 'Azaad Irani', 'Ranjan Kapoor']",['Action']
tt1702607,Taj Mahal,1968,,S.T. Zaidi,"['Aaliya', 'Mohammad Ali', 'Yusuf Khan']",['Musical']
tt0272270,Randil Onnu,1978,,A.S. Pragasam,"['Sukumaran', 'Ravi Menon', 'Vennira Aadai Nirmala']",
tt9526826,Android Kunjappan Version 5.25,2019,8.2,Ratheesh Balakrishnan Poduval,"['Soubin Shahir', 'Suraj Venjaramoodu', 'Kendy Zirdo']","['Comedy', 'Drama', 'Sci-Fi']"
tt0443331,Milenge Milenge,2010,4.0,Satish Kaushik,"['Kareena Kapoor', 'Shahid Kapoor', 'Aarti Chhabria']","['Drama', 'Romance']"
tt13820270,My Darling,2021,7.6,Arpa Khan,"['Kamalika Chanda', 'Deep Kumar Singh']",['Drama']
tt0358999,Berahem,1980,,Jai Prakash,"['Ranjeet Bedi', 'Mehmood', 'Navin Nischol']",
tt6971752,Shubh Mangal Saavdhan,2017,6.9,R.S. Prasanna,"['Ayushmann Khurrana', 'Bhumi Pednekar', 'Seema Bhargava']","['Comedy', 'Romance']"
tt11238044,Vivaah,2019,,Manjul Thakur,"['Akanksha Awasthi', 'Pramod Kumar', 'Awdhesh Mishra']",['Drama']
tt14325292,Teri Meri Kahani,2021,7.6,Aehsun Talish,"['Haroon Kadwani', 'Bushra Ansari', 'Sehar Khan']",['Romance']
tt5712058,Premam,2016,6.4,Chandoo Mondeti,"['Naga Chaitanya Akkineni', 'Shruti Haasan', 'Madonna Sebastian']","['Comedy', 'Drama', 'Romance']"
tt1408049,Mon Amour: Shesher Kobita Revisited,2008,7.1,Subhrajit Mitra,"['Shaheb Chattopadhyay', 'Chandrei Roy Chowdhury', 'Tota Roy Chowdhury']",['Drama']
tt0398115,Husn Ka Chor,1953,,,"['Mahipal', 'Abdullah', 'Aftab']","['Adventure', 'Fantasy']"
tt1948640,The Waiting Room,2010,5.6,Maneej Premnath,"['Raj Singh Chaudhary', 'Raja Chaudhary', 'Radhika Apte']","['Crime', 'Drama', 'Mystery', 'Thriller']"
tt6868018,Episode #1.27,2015,,,"['Charu Shankar', 'Kavin Dave', 'Mokshad Dodwani']",['History']
tt4992106,Chehere: A Modern Day Classic,2015,6.1,Rohit Kaushik,"['Divya Dutta', 'Manisha Koirala', 'Jackie Shroff']",['Thriller']
tt0214314,Zaban,1943,,Jayant Desai,"['Master Bhagwan', 'Dixit', 'Ishwarlal']",['Drama']
tt3530652,Ek Nadan Ladki,1991,,P K Krishnan,"['Jayalalitha', 'Jaya Rekha', 'Sathaar']",['Thriller']
tt0369931,Shri Sabarimalai Shri Ayyappan,1961,,Sriramulu Naidu S.M.,"['Ambika', 'Manavalan Joseph', 'Kottarakkara Sridharan Nair']",
tt10348516,ABCD: American-Born Confused Desi,2019,5.3,Sanjeev Reddy,"['Master Bharath', 'Rukshar Dhillon', 'KS Jairam']",['Comedy']
tt6722888,Kashem Malar Prem,1991,7.2,Mostofa Anwar,"['Manna', 'Champa', 'Shaukat Akbar']","['Drama', 'Fantasy', 'Romance']"
tt8954964,Good Luck,2000,4.7,Manoj Bhatnagar,"['Sabitha Anand', 'Pandu', 'Prashanth']",['Drama']
tt12871140,The Churails in Danger,2020,8.3,Asim Abbasi,"['Sarwat Gilani', 'Yasra Rizvi', 'Nimra Bucha']","['Drama', 'Mystery', 'Thriller']"
tt0414033,Gajre,1948,,R.D. Mathur,"['Motilal', 'Suraiya', 'Geeta Nizami']","['Drama', 'Romance']"
tt13275486,Amaravathi,2017,,B.M. Giriraj,"['Vaishali Deepak', 'Achyuth Kumar', 'Kiran Kumar']",['Drama']
tt3155930,Sone Ke Chidiya,1948,,,"['Ajit Khan', 'Leela Kumari', 'Harishchandra Rao']",['Drama']
tt4974192,Jamna Pyari,2015,4.7,Thomas K. Sebastian,"['Kunchacko Boban', 'Gayathri Suresh', 'Joy Mathew']","['Comedy', 'Drama']"
tt4884688,Guptdhan,2005,,,"['Piyush Alankar', 'Shikha Trivedi']",['Thriller']
tt0139419,Leatherface,1939,7.0,Vijay Bhatt,"['Paidi Jairaj', 'Miss Mehtab', 'Shirin Banu']","['Action', 'Adventure']"
tt3628714,Mission: The Last War,2008,6.5,Dilshad Ahmad,"['Arjun', 'Aruna Irani', 'Imran Khan']",['Action']
tt13323394,Ennachu,2013,,Sri Mani,"['Karthik Acharya', 'Jagan Balaji', 'Shridhar']",['Drama']
tt0158140,Ram Lila,1961,6.0,Chandrakant,"['Master Bhagwan', 'Abhi Bhattacharya', 'Moni Chatterjee']",['Drama']
tt8914650,Andru Muthal Indru Varai,1981,,Ravi Varma,"['Roopadevi', 'Sivakumar']",['Drama']
tt8852388,Tharuvatha Evaru,2018,,Krishna Prasad,"['Kamal Kamaraju', 'Priyanka Sharma']",['Drama']
tt0485811,Jwaala Daaku,1981,5.3,R.P. Swamy,"['Mahendra Sandhu', 'Asha Sachdev', 'Farida Jalal']",['Action']
tt6963912,Manjha,2017,6.8,Jatin Satish Wagle,"['Ashwini Bhave', 'Rohit Phalke', 'Sumedh Mudgalkar']",['Thriller']
tt0264363,Ananda,1986,,Singeetam Srinivasa Rao,,
tt3890036,Aaya sawant jhoom ke,2010,7.8,Rajesh Deshpande,"['Makarand Anaspure', 'Ravindra Berde', 'Ajay Jadhav']","['Comedy', 'Drama']"
tt0150848,Haseena,1955,,Jagatrai Pesumal Advani,"['Paidi Jairaj', 'Durga Khote', 'Manmohan Krishna']",
tt2495244,Ami Shubhash Bolchi,2011,6.9,Mahesh Manjrekar,"['Mithun Chakraborty', 'Laboni Sarkar', 'Barkha Bisht']",['Drama']
tt13914082,Barikhare Banot: Zubeen Garg & Babu Baruah,2018,,,"['Zubeen Garg', 'Babu Baruah']","['Short', 'Music']"
tt11086276,Honey vs. Money,2016,,Ali Faizan,"['Muhammed Hassan Ahmed', 'Rabab Hashim', 'Shaheen Khan']","['Adventure', 'Comedy', 'Family']"
tt3341582,Killa,2014,7.8,Avinash Arun,"['Amruta Subhash', 'Devadhar Archit', 'Parth Bhalerao']","['Comedy', 'Drama']"
tt0442855,Vaada,2005,6.0,Satish Kaushik,"['Arjun Rampal', 'Zayed Khan', 'Ameesha Patel']","['Crime', 'Drama', 'Mystery', 'Thriller']"
tt0319711,Kumbakarai Thangaiah,1991,4.8,,,
tt0156987,Sagar Sangamey,1959,7.3,Debaki Bose,"['Bharati Devi', 'Monju Adhikary', 'Rishi Banerjee']",['Drama']
tt7657746,Zayana,2019,7.0,Khalid Abdulrahim Al-Zadjali,"['Noura Al-Farsi', 'Ali Al-Amri', 'M.R. Gopakumar']",['Drama']
tt6355478,Muthayuduva,1979,,A.C. Trilogchander,"['Krishna', 'Jayachitra', 'Chandramohan']",['Drama']
tt0389067,Kaun Apna Kaun Paraya,1963,4.6,Niranjan,"['Waheeda Rehman', 'Vijay Kumar', 'Johnny Walker']","['Drama', 'Family']"
tt0386303,Azad Hindustan,1948,,,,
tt1918887,Kaaryasthan,2010,5.1,Thomson K. Thomas,"['Dileep', 'Akhila', 'Madhu']",['Comedy']
tt0254802,Subaidha,1965,,M.S. Mani,"['Madhu', 'Ambika', 'Nilambur Ayisha']",
tt0270034,Velaikkari,1949,,A.S.A. Sami,"['T.S. Balaiah', 'Balasubramaniam D.', 'V.N. Janaki']",
tt13572142,Surya Vamsha,1999,8.7,S. Narayan,"['Vijayalakshmi Ahathian', 'Ramesh Bhat', 'Mukhyamantri Chandru']",['Drama']
tt14186456,Tumi Muk Faki Dila,2018,,Hadif Ahmed,"['Gunjan Bhardwaj', 'Kalpana Kalita', 'Alismita Goswami']","['Action', 'Crime']"
tt0265376,Nagarjuna,1961,,Y.V. Rao,,
tt11214400,Jang-E-Azadi,1969,,M. Saleem,"['Sudhir', 'Zeba', 'Talish']","['Biography', 'History']"
tt3748404,Apne Paraye,1982,,Mahender Kumar,"['Govardhan Asrani', 'Rita Bhaduri', 'Nalin Dave']",['Drama']
tt10739070,Bawari,2020,,Ankit Mehta,"['Haresh Dagia', 'Chandramogli Madem', 'Ronak Madgut']",['Drama']
tt1579777,Illalu,1997,,,"['Brahmanandam', 'Indraja', 'Raj Kumar']",['Family']
tt6733338,Teen Tanaya,2011,,Sukla Mitra,"['Soumili Biswas', 'Biswajit Chakraborty', 'Bhaswar Chatterjee']",['Drama']
tt6133888,Nikki,1958,,Krishna Dev Mehra,,['Drama']
tt0333761,Lahari,1982,,T.K. Ramachand,"['Rani Chandra', 'Jameela Malik', 'Prema']",
tt0316592,Shayar-e-Kashmir Mahjoor,1972,,Prabhat Mukherjee,"['Pushar Bhan', 'Pushkar Bhan', 'Rajni Gupta']",['Drama']
tt3755208,Kerala Nattilam Pengaludane,2014,6.8,Kumaran S.S.,"['Abhi', 'Abirami', 'Abid Anwar']","['Comedy', 'Family', 'Romance']"
tt1513700,Aisi Deewangi,2009,4.7,Abdul Qayyoom Khan,"['Sarwar Ahuja', 'Preeti Arora', 'Pankaj Berry']","['Action', 'Comedy', 'Drama', 'Romance']"
